2021-09-21 10:48:42,Comcast Corporation,CMCSA,56.38,-0.11,-0.19,2066174.0
2021-09-21 10:48:42,Ericsson,ERIC,10.97,-0.01,-0.09,2207158.0
2021-09-21 10:48:42,Facebook Inc,FB,356.83,1.13,0.32,3404261.0
2021-09-21 10:48:42,Microsoft Corporation,MSFT,295.23,0.93,0.32,5889609.0
2021-09-21 10:48:42,Tesla Inc,TSLA,739.86,9.69,1.33,5844889.0
2021-09-21 10:48:48,Apple Inc,AAPL,143.68,0.74,0.52,23532949.0
2021-09-21 10:48:48,Airbnb Inc,ABNB,167.93,6.29,3.89,2281978.0
2021-09-21 10:48:48,Comcast Corporation,CMCSA,56.39,-0.1,-0.18,2068106.0
2021-09-21 10:48:48,Ericsson,ERIC,10.97,-0.01,-0.09,2207348.0
2021-09-21 10:48:48,Facebook Inc,FB,356.89,1.19,0.33,3407809.0
2021-09-21 10:48:48,Microsoft Corporation,MSFT,295.3,1.0,0.34,5898159.0
2021-09-21 10:48:48,Tesla Inc,TSLA,740.13,9.96,1.36,5847450.0
2021-09-21 10:48:54,Apple Inc,AAPL,143.68,0.74,0.52,23532949.0
2021-09-21 10:48:54,Airbnb Inc,ABNB,167.93,6.29,3.89,2281978.0
2021-09-21 10:48:54,Comcast Corporation,CMCSA,56.39,-0.1,-0.18,2068106.0
2021-09-21 10:48:54,Ericsson,ERIC,10.97,-0.01,-0.09,2207348.0
2021-09-21 10:48:54,Facebook Inc,FB,356.89,1.19,0.33,3407809.0
2021-09-21 10:48:54,Microsoft Corporation,MSFT,295.3,1.0,0.34,5898159.0
2021-09-21 10:48:54,Tesla Inc,TSLA,740.13,9.96,1.36,5847450.0
2021-09-21 10:49:00,Apple Inc,AAPL,143.69,0.75,0.53,23545047.0
2021-09-21 10:49:00,Airbnb Inc,ABNB,167.93,6.29,3.89,2285311.0
2021-09-21 10:49:00,Comcast Corporation,CMCSA,56.39,-0.1,-0.17,2071260.0
2021-09-21 10:49:00,Ericsson,ERIC,10.97,-0.01,-0.09,2211559.0
2021-09-21 10:49:00,Facebook Inc,FB,356.93,1.23,0.34,3410887.0
2021-09-21 10:49:00,Microsoft Corporation,MSFT,295.34,1.04,0.35,5904085.0
2021-09-21 10:49:00,Tesla Inc,TSLA,740.36,10.19,1.4,5849845.0
2021-09-21 10:49:05,Apple Inc,AAPL,143.69,0.75,0.53,23545047.0
2021-09-21 10:49:05,Airbnb Inc,ABNB,167.93,6.29,3.89,2285311.0
2021-09-21 10:49:05,Comcast Corporation,CMCSA,56.39,-0.1,-0.17,2071260.0
2021-09-21 10:49:05,Ericsson,ERIC,10.97,-0.01,-0.09,2211559.0
2021-09-21 10:49:05,Facebook Inc,FB,356.93,1.23,0.34,3410887.0
2021-09-21 10:49:05,Microsoft Corporation,MSFT,295.34,1.04,0.35,5904085.0
2021-09-21 10:49:05,Tesla Inc,TSLA,740.36,10.19,1.4,5849845.0
2021-09-21 10:49:11,Apple Inc,AAPL,143.66,0.72,0.5,23567109.0
2021-09-21 10:49:11,Airbnb Inc,ABNB,167.79,6.15,3.8,2288007.0
2021-09-21 10:49:11,Comcast Corporation,CMCSA,56.4,-0.1,-0.17,2074652.0
2021-09-21 10:49:11,Ericsson,ERIC,10.97,-0.01,-0.09,2214408.0
2021-09-21 10:49:11,Facebook Inc,FB,356.95,1.25,0.35,3424179.0
2021-09-21 10:49:11,Microsoft Corporation,MSFT,295.24,0.94,0.32,5912013.0
2021-09-21 10:49:11,Tesla Inc,TSLA,740.39,10.22,1.4,5852077.0
2021-09-21 10:49:17,Apple Inc,AAPL,143.66,0.72,0.5,23567109.0
2021-09-21 10:49:17,Airbnb Inc,ABNB,167.79,6.15,3.8,2288007.0
2021-09-21 10:49:17,Comcast Corporation,CMCSA,56.4,-0.1,-0.17,2074652.0
2021-09-21 10:49:17,Ericsson,ERIC,10.97,-0.01,-0.09,2214408.0
2021-09-21 10:49:17,Facebook Inc,FB,356.95,1.25,0.35,3424179.0
2021-09-21 10:49:17,Microsoft Corporation,MSFT,295.24,0.94,0.32,5912013.0
2021-09-21 10:49:17,Tesla Inc,TSLA,740.39,10.22,1.4,5852077.0
2021-09-21 10:49:22,Apple Inc,AAPL,143.66,0.72,0.5,23595335.0
2021-09-21 10:49:22,Airbnb Inc,ABNB,167.8,6.16,3.81,2292337.0
2021-09-21 10:49:22,Comcast Corporation,CMCSA,56.41,-0.09,-0.15,2078148.0
2021-09-21 10:49:22,Ericsson,ERIC,10.98,-0.01,-0.05,2216148.0
2021-09-21 10:49:22,Facebook Inc,FB,356.94,1.24,0.35,3432154.0
2021-09-21 10:49:22,Microsoft Corporation,MSFT,295.23,0.93,0.32,5922313.0
2021-09-21 10:49:22,Tesla Inc,TSLA,740.34,10.17,1.39,5860412.0
2021-09-21 10:49:28,Apple Inc,AAPL,143.66,0.72,0.5,23595335.0
2021-09-21 10:49:28,Airbnb Inc,ABNB,167.8,6.16,3.81,2292337.0
2021-09-21 10:49:28,Comcast Corporation,CMCSA,56.41,-0.09,-0.15,2078148.0
2021-09-21 10:49:28,Ericsson,ERIC,10.98,-0.01,-0.05,2216148.0
2021-09-21 10:49:28,Facebook Inc,FB,356.94,1.24,0.35,3432154.0
2021-09-21 10:49:28,Microsoft Corporation,MSFT,295.23,0.93,0.32,5922313.0
2021-09-21 10:49:28,Tesla Inc,TSLA,740.34,10.17,1.39,5860412.0
2021-09-21 10:49:34,Apple Inc,AAPL,143.71,0.77,0.54,23620722.0
2021-09-21 10:49:34,Airbnb Inc,ABNB,167.86,6.22,3.85,2294243.0
2021-09-21 10:49:34,Comcast Corporation,CMCSA,56.42,-0.07,-0.12,2080605.0
2021-09-21 10:49:34,Ericsson,ERIC,10.98,-0.01,-0.05,2216660.0
2021-09-21 10:49:34,Facebook Inc,FB,356.89,1.19,0.33,3435139.0
2021-09-21 10:49:34,Microsoft Corporation,MSFT,295.21,0.91,0.31,5927576.0
2021-09-21 10:49:34,Tesla Inc,TSLA,740.27,10.1,1.38,5863174.0
2021-09-21 10:49:40,Apple Inc,AAPL,143.71,0.77,0.54,23620722.0
2021-09-21 10:49:40,Airbnb Inc,ABNB,167.86,6.22,3.85,2294243.0
2021-09-21 10:49:40,Comcast Corporation,CMCSA,56.42,-0.07,-0.12,2080605.0
2021-09-21 10:49:40,Ericsson,ERIC,10.98,-0.01,-0.05,2216660.0
2021-09-21 10:49:40,Facebook Inc,FB,356.89,1.19,0.33,3435139.0
2021-09-21 10:49:40,Microsoft Corporation,MSFT,295.21,0.91,0.31,5927576.0
2021-09-21 10:49:40,Tesla Inc,TSLA,740.27,10.1,1.38,5863174.0
2021-09-21 10:49:45,Apple Inc,AAPL,143.64,0.7,0.49,23633672.0
2021-09-21 10:49:45,Airbnb Inc,ABNB,167.9,6.26,3.87,2297955.0
2021-09-21 10:49:45,Comcast Corporation,CMCSA,56.43,-0.07,-0.12,2088217.0
2021-09-21 10:49:45,Ericsson,ERIC,10.98,-0.01,-0.05,2218280.0
2021-09-21 10:49:45,Facebook Inc,FB,356.97,1.27,0.36,3440126.0
2021-09-21 10:49:45,Microsoft Corporation,MSFT,295.11,0.81,0.28,5936624.0
2021-09-21 10:49:45,Tesla Inc,TSLA,740.35,10.18,1.39,5871383.0
2021-09-21 10:49:51,Apple Inc,AAPL,143.64,0.7,0.49,23633672.0
2021-09-21 10:49:51,Airbnb Inc,ABNB,167.9,6.26,3.87,2297955.0
2021-09-21 10:49:51,Comcast Corporation,CMCSA,56.43,-0.07,-0.12,2088217.0
2021-09-21 10:49:51,Ericsson,ERIC,10.98,-0.01,-0.05,2218280.0
2021-09-21 10:49:51,Facebook Inc,FB,356.97,1.27,0.36,3440126.0
2021-09-21 10:49:51,Microsoft Corporation,MSFT,295.11,0.81,0.28,5936624.0
2021-09-21 10:49:51,Tesla Inc,TSLA,740.35,10.18,1.39,5871383.0
2021-09-21 10:49:57,Apple Inc,AAPL,143.65,0.71,0.5,23650666.0
2021-09-21 10:49:57,Airbnb Inc,ABNB,167.83,6.19,3.83,2302997.0
2021-09-21 10:49:57,Comcast Corporation,CMCSA,56.4,-0.09,-0.16,2097226.0
2021-09-21 10:49:57,Ericsson,ERIC,10.98,-0.01,-0.05,2238496.0
2021-09-21 10:49:57,Facebook Inc,FB,357.04,1.34,0.38,3443391.0
2021-09-21 10:49:57,Microsoft Corporation,MSFT,295.11,0.81,0.28,5946140.0
2021-09-21 10:49:57,Tesla Inc,TSLA,740.68,10.51,1.44,5877468.0
2021-09-21 10:50:03,Apple Inc,AAPL,143.65,0.71,0.5,23650666.0
2021-09-21 10:50:03,Airbnb Inc,ABNB,167.83,6.19,3.83,2302997.0
2021-09-21 10:50:03,Comcast Corporation,CMCSA,56.4,-0.09,-0.16,2097226.0
2021-09-21 10:50:03,Ericsson,ERIC,10.98,-0.01,-0.05,2238496.0
2021-09-21 10:50:03,Facebook Inc,FB,357.04,1.34,0.38,3443391.0
2021-09-21 10:50:03,Microsoft Corporation,MSFT,295.11,0.81,0.28,5946140.0
2021-09-21 10:50:03,Tesla Inc,TSLA,740.68,10.51,1.44,5877468.0
2021-09-21 10:50:08,Apple Inc,AAPL,143.69,0.75,0.52,23670394.0
2021-09-21 10:50:08,Airbnb Inc,ABNB,168.05,6.41,3.97,2305070.0
2021-09-21 10:50:08,Comcast Corporation,CMCSA,56.41,-0.08,-0.14,2102686.0
2021-09-21 10:50:08,Ericsson,ERIC,10.99,0.01,0.09,2262239.0
2021-09-21 10:50:08,Facebook Inc,FB,357.1,1.4,0.39,3446575.0
2021-09-21 10:50:08,Microsoft Corporation,MSFT,295.22,0.92,0.31,5956394.0
2021-09-21 10:50:08,Tesla Inc,TSLA,741.45,11.28,1.54,5897983.0
2021-09-21 10:50:14,Apple Inc,AAPL,143.69,0.75,0.52,23670394.0
2021-09-21 10:50:14,Airbnb Inc,ABNB,168.05,6.41,3.97,2305070.0
2021-09-21 10:50:14,Comcast Corporation,CMCSA,56.41,-0.08,-0.14,2102686.0
2021-09-21 10:50:14,Ericsson,ERIC,10.99,0.01,0.09,2262239.0
2021-09-21 10:50:14,Facebook Inc,FB,357.1,1.4,0.39,3446575.0
2021-09-21 10:50:14,Microsoft Corporation,MSFT,295.22,0.92,0.31,5956394.0
2021-09-21 10:50:14,Tesla Inc,TSLA,741.45,11.28,1.54,5897983.0
